feedback_id,source,app_name,feedback_text,rating,created_date,language,platform,feedback_length,feedback_word_count,has_question,has_exclamation,is_feature_request,issue_type,primary_issue_type,has_rating,has_feedback_text,review,Category,Sentiment,Priority,theme,pain_point
FDBK00664,Email,Swiggy,My saved address disappeared after the app update. When using mobile data. The problem made the order process difficult. A smoother experience would help.,2.0,2025-02-16,English,iOS,154,24,0,0,0,customer_support|account,customer_support,1,1,My saved address disappeared after the app update. When using mobile data. The problem made the order process difficult. A smoother experience would help.,Cart/Checkout,Negative,High,Account / Data,Saved addresses disappearing on mobile data
FDBK00665,Survey,Uber Eats,The app gave an inaccurate delivery estimate. After reopening the app. The problem made the order process difficult. A smoother experience would help.,,2025-03-30,Hindi,Android,150,23,0,0,0,customer_support,customer_support,0,1,The app gave an inaccurate delivery estimate. After reopening the app. The problem made the order process difficult. A smoother experience would help.,Cart/Checkout,Negative,Medium,Delivery,Inaccurate delivery estimate upon reopening app
FDBK00666,App Store,Zomato,The app is easy to use and checkout is very smooth. During a busy lunch period. The problem made the order process difficult. A smoother experience would help.,5.0,2026-01-05,Tamil,Web,159,28,0,0,0,cart_checkout|customer_support,cart_checkout,1,1,The app is easy to use and checkout is very smooth. During a busy lunch period. The problem made the order process difficult. A smoother experience would help.,Cart/Checkout,Positive,Medium,User Experience,None (positive feedback)
FDBK00667,App Store,DoorDash,The app crashes whenever I open the orders page. While using the latest app version. The problem made the order process difficult. A smoother experience would help.,5.0,2026-07-13,Tamil,iOS,164,27,0,0,0,app_crash|customer_support,app_crash,1,1,The app crashes whenever I open the orders page. While using the latest app version. The problem made the order process difficult. A smoother experience would help.,App Crash,Negative,High,App Stability,App crashes on orders page using latest version
FDBK00668,Google Play,Swiggy,The new interface is confusing and navigation takes too many steps. When trying to complete checkout. The problem made the order process difficult. A smoother experience would help.,1.0,2025-12-01,Telugu,Web,181,28,0,0,0,ui_ux|cart_checkout|customer_support,ui_ux,1,1,The new interface is confusing and navigation takes too many steps. When trying to complete checkout. The problem made the order process difficult. A smoother experience would help.,UI/UX,Negative,High,UI/UX,Confusing new interface during checkout
FDBK00669,App Store,DoorDash,The app takes too long to load even on a fast connection. After returning to the app. The problem made the order process difficult. A smoother experience would help.,2.0,2026-07-05,English,Web,165,29,0,0,0,performance|customer_support,performance,1,1,The app takes too long to load even on a fast connection. After returning to the app. The problem made the order process difficult. A smoother experience would help.,Performance,Negative,High,Performance,Slow loading times when returning to the app
FDBK00670,App Store,Zomato,I cannot log in after the latest update. While ordering from a saved address. The problem made the order process difficult. A smoother experience would help.,2.0,2026-09-06,Telugu,iOS,157,26,0,0,0,login_auth|customer_support|account,login_auth,1,1,I cannot log in after the latest update. While ordering from a saved address. The problem made the order process difficult. A smoother experience would help.,Login/Auth,Positive,Medium,Authentication,Unable to log in after latest update
FDBK00671,Social Media,Grubhub,Money was deducted but the order was not confirmed. When switching between wi-fi and mobile data. The problem made the order process difficult. A smoother experience would help.,2.0,2025-07-18,English,Web,177,28,0,0,0,payment|customer_support,payment,1,1,Money was deducted but the order was not confirmed. When switching between wi-fi and mobile data. The problem made the order process difficult. A smoother experience would help.,Payment,Negative,High,Payment and Ordering,Money deducted without order confirmation during network switching
FDBK00672,Social Media,Swiggy,The order tracking map stopped updating. During the evening. The problem made the order process difficult. A smoother experience would help.,2.0,2026-07-17,English,Android,140,21,0,0,0,order_tracking|customer_support,order_tracking,1,1,The order tracking map stopped updating. During the evening. The problem made the order process difficult. A smoother experience would help.,Cart/Checkout,Negative,High,Order Tracking,Order tracking map stops updating in the evening
FDBK00673,Support Ticket,Zomato,I did not receive the order confirmation notification. After placing a second order. The problem made the order process difficult. A smoother experience would help.,2.0,2025-07-22,Tamil,Android,164,25,0,0,0,notifications|customer_support,notifications,1,1,I did not receive the order confirmation notification. After placing a second order. The problem made the order process difficult. A smoother experience would help.,Cart/Checkout,Negative,High,Notifications,Missing order confirmation notification after placing a second order
FDBK00674,Google Play,Zomato,Search results are not relevant to what I type. When several items are in the cart. The problem made the order process difficult. A smoother experience would help.,4.0,2025-04-13,English,Web,163,28,0,0,0,search|cart_checkout|customer_support,search,1,1,Search results are not relevant to what I type. When several items are in the cart. The problem made the order process difficult. A smoother experience would help.,Cart/Checkout,Negative,Medium,Search,Irrelevant search results when cart has items
FDBK00675,Social Media,DoorDash,Items disappear from my cart before checkout. While checking a previous order. The problem made the order process difficult. A smoother experience would help.,4.0,2026-07-04,Tamil,Android,158,24,0,0,0,cart_checkout|customer_support,cart_checkout,1,1,Items disappear from my cart before checkout. While checking a previous order. The problem made the order process difficult. A smoother experience would help.,Cart/Checkout,Negative,Medium,Shopping Cart,Items disappearing from cart while checking previous orders
FDBK00676,Support Ticket,Uber Eats,Please add dark mode to the app. After the latest update. The issue is still happening. A smoother experience would help.,,2026-03-08,English,Android,121,21,0,0,1,feature_request|customer_support,feature_request,0,1,Please add dark mode to the app. After the latest update. The issue is still happening. A smoother experience would help.,Customer Support,Positive,Medium,UI/UX & Features,Lack of dark mode option in the app
