feedback_id,source,app_name,feedback_text,rating,created_date,language,platform
FDBK00803,Support Ticket,Swiggy,I cannot reach a real support agent through the app. When trying to complete checkout. I had to try the same action again. This should be easier for users.,,"Jan 05, 2026",Telugu,iOS
FDBK00804,Google Play,DoorDash,My saved address disappeared after the app update. After returning to the app. I had to try the same action again. This should be easier for users.,5.0,2026-06-26,English,Android
FDBK00805,Social Media,Zomato,The app gave an inaccurate delivery estimate. While ordering from a saved address. I had to try the same action again. This should be easier for users.,1.0,2026-06-16,Telugu,Web
FDBK00806,Social Media,Zomato,The app is easy to use and checkout is very smooth. When switching between wi-fi and mobile data. I had to try the same action again. This should be easier for users.,5.0,14/07/2025,Telugu,Android
FDBK00807,Google Play,Grubhub,The app crashes whenever I open the orders page. During the evening. I had to try the same action again. This should be easier for users.,5.0,"Jul 26, 2026",English,Web
FDBK00808,App Store,Grubhub,The new interface is confusing and navigation takes too many steps. After placing a second order. I had to try the same action again. This should be easier for users.,2.0,2026-03-14,Hindi,iOS
FDBK00809,Support Ticket,Grubhub,The app takes too long to load even on a fast connection. When several items are in the cart. I had to try the same action again. This should be easier for users.,2.0,"Jun 11, 2025",English,iOS
FDBK00810,Social Media,DoorDash,I cannot log in after the latest update. While checking a previous order. I had to try the same action again. This should be easier for users.,,"Feb 27, 2026",Telugu,Android
FDBK00811,Email,DoorDash,Money was deducted but the order was not confirmed. After the latest update. The problem made the order process difficult. This should be easier for users.,3.0,31/07/2026,English,Web
FDBK00812,Social Media,Swiggy,The order tracking map stopped updating. On my android phone. The problem made the order process difficult. This should be easier for users.,1.0,"Apr 04, 2026",English,Android
FDBK00813,Google Play,DoorDash,I did not receive the order confirmation notification. On my iphone. The problem made the order process difficult. This should be easier for users.,2.0,15/06/2026,English,Android
FDBK00814,Social Media,DoorDash,Search results are not relevant to what I type. When using mobile data. The problem made the order process difficult. This should be easier for users.,,2025-11-19,Telugu,Android
FDBK00815,Support Ticket,Zomato,Items disappear from my cart before checkout. After reopening the app. The problem made the order process difficult. This should be easier for users.,3.0,2025-04-07,English,iOS
FDBK00816,Support Ticket,DoorDash,Please add dark mode to the app. During a busy lunch period. The problem made the order process difficult. This should be easier for users.,2.0,11/01/2026,English,Web
FDBK00817,Support Ticket,Uber Eats,I cannot reach a real support agent through the app. While using the latest app version. The problem made the order process difficult. This should be easier for users.,5.0,2025-08-11,English,Web
FDBK00818,Social Media,Grubhub,My saved address disappeared after the app update. When trying to complete checkout. The problem made the order process difficult. This should be easier for users.,1.0,08-04-2025,Hindi,Android
FDBK00819,Survey,Uber Eats,The app gave an inaccurate delivery estimate. After returning to the app. The problem made the order process difficult. This should be easier for users.,2.0,27-02-2025,English,Android
FDBK00820,Support Ticket,Grubhub,The app is easy to use and checkout is very smooth. While ordering from a saved address. The problem made the order process difficult. This should be easier for users.,4.0,"Jan 12, 2025",English,iOS
FDBK00821,Email,Zomato,The app crashes whenever I open the orders page. When switching between wi-fi and mobile data. The problem made the order process difficult. This should be easier for users.,2.0,07/07/2026,English,Android
FDBK00822,Email,Grubhub,The new interface is confusing and navigation takes too many steps. During the evening. The problem made the order process difficult. This should be easier for users.,,"Feb 07, 2026",Telugu,Android
FDBK00823,Survey,Zomato,The app takes too long to load even on a fast connection. After placing a second order. The problem made the order process difficult. This should be easier for users.,2.0,"Aug 16, 2025",English,iOS
FDBK00824,Social Media,Swiggy,I cannot log in after the latest update. When several items are in the cart. The problem made the order process difficult. This should be easier for users.,4.0,"Mar 26, 2025",Telugu,Web
FDBK00825,Email,Uber Eats,Money was deducted but the order was not confirmed. While checking a previous order. The problem made the order process difficult. This should be easier for users.,3.0,2025-09-26,Tamil,Android
FDBK00826,App Store,Uber Eats,The order tracking map stopped updating. After the latest update. The issue is still happening. This should be easier for users.,4.0,"May 19, 2025",Hindi,Android
FDBK00827,Google Play,DoorDash,I did not receive the order confirmation notification. On my android phone. The issue is still happening. This should be easier for users.,2.0,29/07/2026,Hindi,iOS
FDBK00828,Survey,Uber Eats,Search results are not relevant to what I type. On my iphone. The issue is still happening. This should be easier for users.,5.0,2025-04-02,English,iOS
FDBK00829,Email,Swiggy,Items disappear from my cart before checkout. When using mobile data. The issue is still happening. This should be easier for users.,2.0,15-07-2025,English,Android
FDBK00830,App Store,Uber Eats,Please add dark mode to the app. After reopening the app. The issue is still happening. This should be easier for users.,4.0,"Dec 25, 2025",English,Android
FDBK00831,Social Media,Swiggy,I cannot reach a real support agent through the app. During a busy lunch period. The issue is still happening. This should be easier for users.,2.0,24-07-2025,English,Android
FDBK00832,Support Ticket,Swiggy,My saved address disappeared after the app update. While using the latest app version. The issue is still happening. This should be easier for users.,,06/09/2025,English,Android
FDBK00833,Google Play,DoorDash,The app gave an inaccurate delivery estimate. When trying to complete checkout. The issue is still happening. This should be easier for users.,3.0,"Nov 09, 2025",English,Android
FDBK00834,Survey,Grubhub,The app is easy to use and checkout is very smooth. After returning to the app. The issue is still happening. This should be easier for users.,5.0,28-07-2025,Tamil,Android
FDBK00835,Social Media,Grubhub,The app crashes whenever I open the orders page. While ordering from a saved address. The issue is still happening. This should be easier for users.,4.0,"Jan 19, 2025",English,iOS
FDBK00836,App Store,Grubhub,The new interface is confusing and navigation takes too many steps. When switching between wi-fi and mobile data. The issue is still happening. This should be easier for users.,2.0,2025-06-24,English,Android
FDBK00837,Survey,DoorDash,The app takes too long to load even on a fast connection. During the evening. The issue is still happening. This should be easier for users.,1.0,2026-04-22,Tamil,iOS
FDBK00838,Social Media,Uber Eats,I cannot log in after the latest update. After placing a second order. The issue is still happening. This should be easier for users.,2.0,2025-04-21,English,Web
FDBK00839,Survey,Grubhub,Money was deducted but the order was not confirmed. When several items are in the cart. The issue is still happening. This should be easier for users.,2.0,2026-06-05,Telugu,Android
FDBK00840,Survey,Grubhub,The order tracking map stopped updating. While checking a previous order. The issue is still happening. This should be easier for users.,4.0,10/07/2025,Tamil,Android
