feedback_id,customer_id,restaurant_id,restaurant_name,feedback_text,rating,source,created_date,city,language,reviewer_name,state,review_title,visit_type,food_rating,delivery_rating,order_value,order_id,delivery_partner,delivery_time,survey_id,satisfaction_score,recommend_score,food_quality,service_quality,cleanliness,ticket_id,issue_category,priority,status,email_id,subject,request_id,feature_category,feature_title,staff_rating,ambience_rating,post_id,platform,username,engagement,review,Category,Sentiment,Priority
FB100431,CUS0121,RES002,BiryaniBox Guntur,"App functionality is standard. Search feature works, though filtering by dietary preferences (Veg/Non-Veg) could be placed more prominently on the home screen. Acceptable performance without major glitches. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Guntur remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Swiggy,2024-07-01,,Telugu,,,,,,,,ORD100081,BiryaniBox Direct Agent,56 mins,,,,,,,,,,,,,,,,,,,,,,app functionality is standard search feature works though filtering by dietary preferences vegnonveg could be placed more prominently on the home screen acceptable performance without major glitches furthermore the staff hygiene standards and overall brand consistency at biryanibox guntur remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Positive,Medium
FB100432,CUS0122,RES003,BiryaniBox Hyderabad,"Attendants were polite when called, though proactive table checks were lacking during lunch service. Orders were brought out correctly without errors. Average service quality that meets basic dining expectations. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Hyderabad remain commendable across repeat visits. We look forward to ordering our next meal here soon.",3.0,Swiggy,2024-02-21,,Hindi,,,,,,,,ORD100082,Uber Eats Delivery,59 mins,,,,,,,,,,,,,,,,,,,,,,attendants were polite when called though proactive table checks were lacking during lunch service orders were brought out correctly without errors average service quality that meets basic dining expectations furthermore the staff hygiene standards and overall brand consistency at biryanibox hyderabad remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Positive,High
FB100433,CUS0123,RES004,BiryaniBox Visakhapatnam,"Had an incredible dine-in experience at BiryaniBox Visakhapatnam! The waitstaff was exceptionally polite, welcoming, and attentive to our family's needs throughout dinner. The restaurant captain patiently guided us through the menu options and customized the spice level for our children. Service was prompt, hygienic, and courteous. Outstanding hospitality that sets a benchmark in Visakhapatnam.",4.0,Swiggy,2024-04-18,,English,,,,,,,,ORD100083,BiryaniBox Direct Agent,61 mins,,,,,,,,,,,,,,,,,,,,,,had an incredible dinein experience at biryanibox visakhapatnam the waitstaff was exceptionally polite welcoming and attentive to our familys needs throughout dinner the restaurant captain patiently guided us through the menu options and customized the spice level for our children service was prompt hygienic and courteous outstanding hospitality that sets a benchmark in visakhapatnam,Food,Positive,Low
FB100434,CUS0124,RES005,BiryaniBox Bengaluru,"Packaging from BiryaniBox Bengaluru was standard plastic containers inside a paper bag. The lid on the raita cup was slightly loose, causing minor condensation, but no major spillage occurred. Cutlery was provided as requested. Decent packaging overall, though upgrading to eco-friendly biodegradable boxes would be a welcome improvement for the Bengaluru outlet.",,Swiggy,2024-06-27,,Telugu,,,,,,,,ORD100084,Uber Eats Delivery,36 mins,,,,,,,,,,,,,,,,,,,,,,packaging from biryanibox bengaluru was standard plastic containers inside a paper bag the lid on the raita cup was slightly loose causing minor condensation but no major spillage occurred cutlery was provided as requested decent packaging overall though upgrading to ecofriendly biodegradable boxes would be a welcome improvement for the bengaluru outlet,Food,Positive,Low
FB100435,CUS0125,RES006,BiryaniBox Chennai,"Excellent queue management system using SMS notifications. We were given a token number and received an automated text when our table was ready in 8 minutes. Organized and hassle-free waiting experience at the Chennai location. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Chennai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",4.0,Swiggy,2024-03-04,,Hindi,,,,,,,,ORD100085,Zomato Valet,42 mins,,,,,,,,,,,,,,,,,,,,,,excellent queue management system using sms notifications we were given a token number and received an automated text when our table was ready in minutes organized and hasslefree waiting experience at the chennai location furthermore the staff hygiene standards and overall brand consistency at biryanibox chennai remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Positive,Low
FB100436,CUS0126,RES007,BiryaniBox Pune,"Very poor packaging quality. The delivery bag arrived torn at the bottom due to grease leakage from unsealed biryani containers. The food was lukewarm and unhygienic because the lid had popped open during transport. Unacceptable quality standards for a reputed brand like BiryaniBox in Pune. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Pune remain commendable across repeat visits. We look forward to ordering our next meal here soon.",2.0,Swiggy,2024-06-18,,English,,,,,,,,ORD100086,Uber Eats Delivery,59 mins,,,,,,,,,,,,,,,,,,,,,,very poor packaging quality the delivery bag arrived torn at the bottom due to grease leakage from unsealed biryani containers the food was lukewarm and unhygienic because the lid had popped open during transport unacceptable quality standards for a reputed brand like biryanibox in pune furthermore the staff hygiene standards and overall brand consistency at biryanibox pune remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Negative,High
FB100437,CUS0127,RES008,BiryaniBox Mumbai,"Very reasonable pricing considering the premium basmati rice, high quality ingredients, and generous portion sizes. The executive lunch box is priced perfectly for working professionals in Mumbai. Great combo offers and loyalty reward discounts make dining at BiryaniBox Mumbai worth every single rupee spent. Furthermore, the staff hygiene standards and overall brand consistency at BiryaniBox Mumbai remain commendable across repeat visits. We look forward to ordering our next meal here soon.",5.0,Swiggy,2024-03-05,,Telugu,,,,,,,,ORD100087,Zomato Valet,64 mins,,,,,,,,,,,,,,,,,,,,,,very reasonable pricing considering the premium basmati rice high quality ingredients and generous portion sizes the executive lunch box is priced perfectly for working professionals in mumbai great combo offers and loyalty reward discounts make dining at biryanibox mumbai worth every single rupee spent furthermore the staff hygiene standards and overall brand consistency at biryanibox mumbai remain commendable across repeat visits we look forward to ordering our next meal here soon,Food,Positive,Low
FB100438,CUS0128,RES001,BiryaniBox Vijayawada,"Exceptional value for money at BiryaniBox Vijayawada! The family biryani combo easily fed four adults with generous portions of juicy chicken, fragrant rice, two starters, and desserts. Applying the promotional coupon on the app gave us a flat 20% discount, making the meal amazingly affordable. Outstanding price-to-quality ratio in Vijayawada. Highly recommended!",,Swiggy,2024-05-10,,Hindi,,,,,,,,ORD100088,BiryaniBox Direct Agent,28 mins,,,,,,,,,,,,,,,,,,,,,,exceptional value for money at biryanibox vijayawada the family biryani combo easily fed four adults with generous portions of juicy chicken fragrant rice two starters and desserts applying the promotional coupon on the app gave us a flat discount making the meal amazingly affordable outstanding pricetoquality ratio in vijayawada highly recommended,Food,Positive,Low
FB100439,CUS0129,RES002,BiryaniBox Guntur,"Order placed during peak Sunday lunch hour was delivered in under 30 minutes by the BiryaniBox Guntur team. Real-time GPS tracking on the mobile app was pinpoint accurate. The driver handled the parcel with care, ensuring the salan pouches and raita cups remained intact without leaking. Kudos to the logistics team for managing rush hour so efficiently.",4.0,Swiggy,2024-03-14,,English,,,,,,,,ORD100089,Swiggy Express,23 mins,,,,,,,,,,,,,,,,,,,,,,order placed during peak sunday lunch hour was delivered in under minutes by the biryanibox guntur team realtime gps tracking on the mobile app was pinpoint accurate the driver handled the parcel with care ensuring the salan pouches and raita cups remained intact without leaking kudos to the logistics team for managing rush hour so efficiently,Delivery,Positive,Low
FB100440,CUS0130,RES003,BiryaniBox Hyderabad,"Had lunch at BiryaniBox Hyderabad today and tried the Special Chicken Dum Biryani. The rice quality was good and the spice blend tasted authentic, but the chicken pieces felt a bit dry in the center. The raita was fresh, though the salan portion was slightly inadequate for two people. Overall, the meal was satisfactory for a quick weekday lunch, but there is definite room for improvement in meat tenderness and gravy consistency.",3.0,Swiggy,2024-04-07,,Telugu,,,,,,,,ORD100090,Swiggy Express,42 mins,,,,,,,,,,,,,,,,,,,,,,had lunch at biryanibox hyderabad today and tried the special chicken dum biryani the rice quality was good and the spice blend tasted authentic but the chicken pieces felt a bit dry in the center the raita was fresh though the salan portion was slightly inadequate for two people overall the meal was satisfactory for a quick weekday lunch but there is definite room for improvement in meat tenderness and gravy consistency,Food,Positive,High
