feedback_id,source,app_name,feedback_text,rating,created_date,language,platform,feedback_length,feedback_word_count,has_question,has_exclamation,is_feature_request,issue_type,primary_issue_type,has_rating,has_feedback_text
FDBK00750,Support Ticket,DoorDash,The app is easy to use and checkout is very smooth. While checking a previous order. I could not complete the task without retrying. A smoother experience would help.,5.0,2026-06-04,Telugu,iOS,166,29,0,0,0,cart_checkout|customer_support,cart_checkout,1,1
FDBK00751,Google Play,DoorDash,The app crashes whenever I open the orders page. After the latest update. It happened more than once. This should be easier for users.,3.0,2025-12-19,Tamil,Android,134,24,0,0,0,app_crash,app_crash,1,1
FDBK00752,Support Ticket,DoorDash,The new interface is confusing and navigation takes too many steps. On my android phone. It happened more than once. This should be easier for users.,,2026-06-07,English,Web,149,26,0,0,0,ui_ux,ui_ux,0,1
FDBK00753,Email,DoorDash,The app takes too long to load even on a fast connection. On my iphone. It happened more than once. This should be easier for users.,3.0,2026-04-03,Hindi,Android,132,26,0,0,0,performance,performance,1,1
FDBK00754,Social Media,Grubhub,I cannot log in after the latest update. When using mobile data. It happened more than once. This should be easier for users.,3.0,2025-06-21,Telugu,Web,125,23,0,0,0,login_auth,login_auth,1,1
FDBK00755,Support Ticket,Zomato,Money was deducted but the order was not confirmed. After reopening the app. It happened more than once. This should be easier for users.,2.0,2025-03-15,English,iOS,137,24,0,0,0,payment,payment,1,1
FDBK00756,Social Media,Uber Eats,The order tracking map stopped updating. During a busy lunch period. It happened more than once. This should be easier for users.,4.0,2025-10-26,English,Web,129,22,0,0,0,order_tracking,order_tracking,1,1
FDBK00757,App Store,Zomato,I did not receive the order confirmation notification. While using the latest app version. It happened more than once. This should be easier for users.,3.0,2026-01-07,English,Android,151,25,0,0,0,notifications,notifications,1,1
FDBK00758,Social Media,Swiggy,Search results are not relevant to what I type. When trying to complete checkout. It happened more than once. This should be easier for users.,5.0,2025-08-29,English,Android,142,25,0,0,0,search|cart_checkout,search,1,1
FDBK00759,Google Play,Uber Eats,Items disappear from my cart before checkout. After returning to the app. It happened more than once. This should be easier for users.,1.0,2026-02-11,Telugu,Android,134,23,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00760,Google Play,Swiggy,Please add dark mode to the app. While ordering from a saved address. It happened more than once. This should be easier for users.,4.0,2025-01-27,English,Android,130,24,0,0,1,feature_request|account,feature_request,1,1
FDBK00761,App Store,Zomato,I cannot reach a real support agent through the app. When switching between wi-fi and mobile data. It happened more than once. This should be easier for users.,2.0,2025-03-28,Tamil,iOS,159,28,0,0,0,customer_support,customer_support,1,1
FDBK00762,Email,Zomato,My saved address disappeared after the app update. During the evening. It happened more than once. This should be easier for users.,2.0,2026-03-30,English,Android,131,22,0,0,0,account,account,1,1
FDBK00763,Survey,Uber Eats,The app gave an inaccurate delivery estimate. After placing a second order. It happened more than once. This should be easier for users.,,2026-01-01,Telugu,iOS,136,23,0,0,0,general_product_feedback,general_product_feedback,0,1
FDBK00764,Social Media,Grubhub,The app is easy to use and checkout is very smooth. When several items are in the cart. It happened more than once. This should be easier for users.,4.0,2026-07-16,English,Web,148,29,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00765,Social Media,Grubhub,The app crashes whenever I open the orders page. While checking a previous order. It happened more than once. This should be easier for users.,4.0,2026-08-01,English,iOS,142,25,0,0,0,app_crash,app_crash,1,1
FDBK00766,Google Play,Uber Eats,The new interface is confusing and navigation takes too many steps. After the latest update. This has happened several times today. This should be easier for users.,,2026-09-05,English,iOS,164,27,0,0,0,ui_ux,ui_ux,0,1
FDBK00767,Support Ticket,Swiggy,The app takes too long to load even on a fast connection. On my android phone. This has happened several times today. This should be easier for users.,2.0,2026-02-27,English,Android,150,28,0,0,0,performance,performance,1,1
FDBK00768,Email,Swiggy,I cannot log in after the latest update. On my iphone. This has happened several times today. This should be easier for users.,3.0,2025-12-19,Tamil,Web,126,23,0,0,0,login_auth,login_auth,1,1
FDBK00769,Survey,DoorDash,Money was deducted but the order was not confirmed. When using mobile data. This has happened several times today. This should be easier for users.,1.0,2026-04-05,Telugu,Android,147,25,0,0,0,payment,payment,1,1
FDBK00770,Survey,Grubhub,The order tracking map stopped updating. After reopening the app. This has happened several times today. This should be easier for users.,2.0,2025-08-01,Hindi,Web,137,22,0,0,0,order_tracking,order_tracking,1,1
FDBK00771,Social Media,Uber Eats,I did not receive the order confirmation notification. During a busy lunch period. This has happened several times today. This should be easier for users.,5.0,2025-09-13,Hindi,Android,154,25,0,0,0,notifications,notifications,1,1
FDBK00772,Social Media,Zomato,Search results are not relevant to what I type. While using the latest app version. This has happened several times today. This should be easier for users.,3.0,2025-09-27,Telugu,iOS,155,27,0,0,0,search,search,1,1
FDBK00773,App Store,Swiggy,Items disappear from my cart before checkout. When trying to complete checkout. This has happened several times today. This should be easier for users.,3.0,2025-10-19,English,Android,151,24,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00774,Survey,Grubhub,Please add dark mode to the app. After returning to the app. This has happened several times today. This should be easier for users.,5.0,2025-10-24,Hindi,iOS,132,24,0,0,1,feature_request,feature_request,1,1
FDBK00775,Google Play,Zomato,I cannot reach a real support agent through the app. While ordering from a saved address. This has happened several times today. This should be easier for users.,2.0,2026-05-19,English,Android,161,28,0,0,0,customer_support|account,customer_support,1,1
FDBK00776,Support Ticket,Zomato,My saved address disappeared after the app update. When switching between wi-fi and mobile data. This has happened several times today. This should be easier for users.,2.0,2025-07-10,Tamil,Web,168,27,0,0,0,account,account,1,1
FDBK00777,App Store,Swiggy,The app gave an inaccurate delivery estimate. During the evening. This has happened several times today. This should be easier for users.,1.0,2025-09-01,Hindi,Android,137,22,0,0,0,general_product_feedback,general_product_feedback,1,1
FDBK00778,Survey,DoorDash,The app is easy to use and checkout is very smooth. After placing a second order. This has happened several times today. This should be easier for users.,5.0,2025-12-17,Hindi,Android,153,28,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00779,App Store,Swiggy,The app crashes whenever I open the orders page. When several items are in the cart. This has happened several times today. This should be easier for users.,,2025-12-05,English,Web,156,28,0,0,0,app_crash|cart_checkout,app_crash,0,1
FDBK00780,App Store,DoorDash,The new interface is confusing and navigation takes too many steps. While checking a previous order. This has happened several times today. This should be easier for users.,2.0,2025-03-15,Hindi,Android,172,28,0,0,0,ui_ux,ui_ux,1,1
FDBK00781,Survey,Zomato,The app takes too long to load even on a fast connection. After the latest update. I had to restart the app to continue. This should be easier for users.,3.0,2025-05-05,Tamil,Android,153,30,0,0,0,performance,performance,1,1
FDBK00782,Google Play,Grubhub,I cannot log in after the latest update. On my android phone. I had to restart the app to continue. This should be easier for users.,5.0,2025-07-23,Tamil,Android,132,26,0,0,0,login_auth,login_auth,1,1
FDBK00783,Support Ticket,DoorDash,Money was deducted but the order was not confirmed. On my iphone. I had to restart the app to continue. This should be easier for users.,5.0,2026-04-30,English,Android,136,26,0,0,0,payment,payment,1,1
FDBK00784,Survey,DoorDash,The order tracking map stopped updating. When using mobile data. I had to restart the app to continue. This should be easier for users.,2.0,2026-07-17,English,iOS,135,24,0,0,0,order_tracking,order_tracking,1,1
FDBK00785,App Store,Uber Eats,I did not receive the order confirmation notification. After reopening the app. I had to restart the app to continue. This should be easier for users.,1.0,2025-02-23,English,Android,150,26,0,0,0,notifications,notifications,1,1
FDBK00786,Google Play,Uber Eats,Search results are not relevant to what I type. During a busy lunch period. I had to restart the app to continue. This should be easier for users.,4.0,2025-06-21,English,Android,146,28,0,0,0,search,search,1,1
FDBK00787,Email,Zomato,Items disappear from my cart before checkout. While using the latest app version. I had to restart the app to continue. This should be easier for users.,5.0,2025-02-13,English,Android,152,27,0,0,0,cart_checkout,cart_checkout,1,1
FDBK00788,Google Play,Grubhub,Please add dark mode to the app. When trying to complete checkout. I had to restart the app to continue. This should be easier for users.,3.0,2025-12-09,English,Android,137,26,0,0,1,cart_checkout|feature_request,cart_checkout,1,1
FDBK00789,App Store,Grubhub,I cannot reach a real support agent through the app. After returning to the app. I had to restart the app to continue. This should be easier for users.,5.0,2025-03-03,English,Android,151,29,0,0,0,customer_support,customer_support,1,1
FDBK00790,Email,DoorDash,My saved address disappeared after the app update. While ordering from a saved address. I had to restart the app to continue. This should be easier for users.,2.0,2026-05-15,Hindi,Android,158,28,0,0,0,account,account,1,1
FDBK00791,Social Media,Zomato,The app gave an inaccurate delivery estimate. When switching between wi-fi and mobile data. I had to restart the app to continue. This should be easier for users.,2.0,2025-01-22,English,Android,162,28,0,0,0,general_product_feedback,general_product_feedback,1,1
FDBK00792,Support Ticket,Grubhub,The app is easy to use and checkout is very smooth. During the evening. I had to restart the app to continue. This should be easier for users.,5.0,2026-05-12,Tamil,Web,142,28,0,0,0,cart_checkout,cart_checkout,1,1
